Feature ID	Taxon	Confidence
f22b4d7f6c39cdd273f8388522952432	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9927324296955172
1250012d2418093105cfe67383c07d74	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999980627899567
0fc833efd7490771a1589d4f90d1cf7c	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.999994230325502
854cacd2e7950f6ce3cdc9a1785e2d72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae_(Subgroup_1);g__Terriglobus;s__	0.9185954244017034
a7e2c1e3433ba4c582aceafd2b35206a	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__	0.9999672984176124
40d6565dd2e46130cd18c26a66798c01	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9998988165910816
17d0d4cbc2511bc8562fcd2e7768ba88	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.9998322069039041
23e35724a4620f848a37f52f469d2e15	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999974720128202
8511e49ac33353ae1f5df1f28b20966a	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Acidothermaceae;g__Acidothermus;s__	0.9999075675495318
d5dcfa2001e8c8620dd8348691104d0f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Puia;s__	0.9511193168388317
549db6827c3a55e16e3045bcbcb38256	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999970815937853
2d3ef707195ca95bc7c18ee66095c6f3	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999981278493709
b515a633f1b8d9379cd73b4f6c57ed57	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9999991681971544
b99d27d319906f45617f31d17a04ced5	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999979448180997
3d6da2e4d381aa0ce1416893766a05a1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999976271821837
db1e61280f00c0fac9239e3bcd0c954e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__	0.9999894622740304
